Order ID,Customer ID,Customer Name,Order Time,Number of Sandwiches,Total Cost (DKK)
2753,C584,Customer 584,2024-06-28 13:36:00,3,255.0
2754,C584,Customer 584,2024-12-03 11:20:00,5,409.0
2755,C584,Customer 584,2024-04-01 17:02:00,4,350.0
2756,C584,Customer 584,2024-07-07 13:43:00,2,172.0
2757,C585,Customer 585,2024-07-25 14:30:00,1,86.0
2758,C585,Customer 585,2024-06-12 18:50:00,5,368.0
2759,C586,Customer 586,2024-01-14 10:35:00,2,172.0
2760,C586,Customer 586,2024-05-23 17:56:00,3,178.0
2761,C586,Customer 586,2024-10-04 14:35:00,2,184.0
2762,C586,Customer 586,2024-10-12 11:41:00,2,154.0
2763,C586,Customer 586,2024-10-06 14:46:00,3,178.0
2764,C586,Customer 586,2024-06-12 12:26:00,1,89.0
2765,C586,Customer 586,2024-07-07 13:26:00,4,243.0
2766,C587,Customer 587,2024-08-31 12:43:00,1,89.0
2767,C587,Customer 587,2024-05-30 13:24:00,4,338.0
2768,C588,Customer 588,2024-10-31 09:00:00,4,249.0
2769,C588,Customer 588,2024-04-19 11:28:00,3,178.0
2770,C589,Customer 589,2024-05-28 12:55:00,2,172.0
2771,C589,Customer 589,2024-03-02 13:03:00,4,326.0
2772,C589,Customer 589,2024-04-21 13:51:00,2,166.0
2773,C589,Customer 589,2024-12-16 11:17:00,5,421.0
2774,C589,Customer 589,2024-01-24 13:02:00,3,267.0
2775,C589,Customer 589,2024-02-29 12:37:00,3,243.0
2776,C589,Customer 589,2024-12-04 19:34:00,2,166.0
2777,C590,Customer 590,2024-09-19 19:36:00,2,178.0
2778,C590,Customer 590,2024-08-02 12:54:00,4,338.0
2779,C590,Customer 590,2024-11-19 15:25:00,1,80.0
2780,C590,Customer 590,2024-01-05 11:49:00,3,249.0
2781,C590,Customer 590,2024-08-06 14:28:00,1,80.0
2782,C591,Customer 591,2024-05-14 09:56:00,5,344.0
2783,C592,Customer 592,2024-02-29 14:36:00,3,178.0
2784,C592,Customer 592,2024-08-23 09:25:00,4,261.0
2785,C593,Customer 593,2024-02-25 15:28:00,1,92.0
2786,C593,Customer 593,2024-10-03 13:40:00,1,89.0
2787,C593,Customer 593,2024-04-15 10:47:00,2,160.0
2788,C593,Customer 593,2024-06-06 13:45:00,2,172.0
2789,C593,Customer 593,2024-01-07 17:53:00,4,356.0
2790,C593,Customer 593,2024-07-19 18:22:00,2,172.0
2791,C593,Customer 593,2024-07-10 12:43:00,2,166.0
2792,C594,Customer 594,2024-11-29 11:40:00,2,160.0
2793,C594,Customer 594,2024-08-02 14:54:00,2,172.0
2794,C595,Customer 595,2024-10-05 13:12:00,3,249.0
2795,C595,Customer 595,2024-05-07 11:19:00,5,433.0
2796,C595,Customer 595,2024-04-08 11:42:00,3,249.0
2797,C595,Customer 595,2024-08-23 15:21:00,3,270.0
2798,C595,Customer 595,2024-03-04 12:20:00,5,421.0
2799,C595,Customer 595,2024-10-28 17:46:00,5,436.0
2800,C595,Customer 595,2024-11-10 12:07:00,3,255.0
2801,C595,Customer 595,2024-08-16 11:46:00,1,89.0
2802,C595,Customer 595,2024-03-24 11:37:00,4,332.0
2803,C596,Customer 596,2024-02-25 13:50:00,2,178.0
2804,C596,Customer 596,2024-02-21 11:06:00,3,249.0
2805,C597,Customer 597,2024-11-12 14:38:00,5,442.0
2806,C597,Customer 597,2024-12-18 13:41:00,5,409.0
2807,C597,Customer 597,2024-04-13 14:58:00,1,86.0
2808,C597,Customer 597,2024-09-26 11:09:00,1,83.0
2809,C597,Customer 597,2024-06-04 12:11:00,1,77.0
2810,C598,Customer 598,2024-03-13 15:52:00,2,178.0
2811,C598,Customer 598,2024-11-18 17:34:00,5,430.0
2812,C598,Customer 598,2024-04-23 14:15:00,3,258.0
2813,C599,Customer 599,2024-07-07 12:05:00,2,172.0
2814,C599,Customer 599,2024-05-15 11:24:00,5,439.0
2815,C599,Customer 599,2024-08-31 12:33:00,4,350.0
2816,C599,Customer 599,2024-05-18 09:30:00,1,83.0
2817,C600,Customer 600,2024-09-30 12:05:00,2,178.0
2818,C600,Customer 600,2024-09-01 09:17:00,5,415.0
2819,C600,Customer 600,2024-11-04 11:22:00,3,249.0
2820,C600,Customer 600,2024-05-30 14:41:00,3,258.0
2821,C601,Customer 601,2024-10-27 13:06:00,2,172.0
2822,C602,Customer 602,2024-02-19 11:01:00,3,267.0
2823,C602,Customer 602,2024-08-04 12:44:00,2,172.0
2824,C602,Customer 602,2024-04-23 12:24:00,2,166.0
2825,C602,Customer 602,2024-07-15 12:55:00,2,178.0
2826,C602,Customer 602,2024-09-14 16:09:00,5,442.0
2827,C602,Customer 602,2024-01-05 18:00:00,5,430.0
2828,C602,Customer 602,2024-07-20 12:22:00,2,154.0
2829,C603,Customer 603,2024-10-20 11:47:00,4,338.0
2830,C604,Customer 604,2024-05-06 12:37:00,2,89.0
2831,C604,Customer 604,2024-09-11 11:28:00,3,178.0
2832,C604,Customer 604,2024-02-29 13:21:00,4,261.0
2833,C604,Customer 604,2024-10-13 15:44:00,5,350.0
2834,C604,Customer 604,2024-07-16 11:46:00,2,83.0
2835,C604,Customer 604,2024-09-11 12:24:00,2,77.0
2836,C605,Customer 605,2024-05-20 19:35:00,1,86.0
2837,C605,Customer 605,2024-04-25 14:38:00,5,368.0
2838,C605,Customer 605,2024-02-20 12:54:00,4,332.0
2839,C605,Customer 605,2024-04-28 08:03:00,2,160.0
2840,C605,Customer 605,2024-10-31 11:33:00,3,237.0
2841,C605,Customer 605,2024-04-08 17:24:00,2,166.0
2842,C605,Customer 605,2024-02-06 11:05:00,3,249.0
2843,C605,Customer 605,2024-12-16 13:04:00,4,326.0
2844,C605,Customer 605,2024-07-11 08:16:00,1,89.0
2845,C606,Customer 606,2024-08-12 11:44:00,1,89.0
2846,C606,Customer 606,2024-06-08 16:43:00,2,172.0
2847,C606,Customer 606,2024-08-18 14:29:00,2,184.0
2848,C606,Customer 606,2024-11-10 12:21:00,2,160.0
2849,C606,Customer 606,2024-10-01 10:23:00,4,356.0
2850,C606,Customer 606,2024-05-28 12:39:00,2,160.0
2851,C606,Customer 606,2024-06-02 13:58:00,1,89.0
2852,C606,Customer 606,2024-08-05 13:45:00,4,326.0
2853,C606,Customer 606,2024-12-06 13:59:00,2,172.0
2854,C607,Customer 607,2024-12-10 16:29:00,5,350.0
2855,C607,Customer 607,2024-08-12 19:29:00,3,172.0
2856,C608,Customer 608,2024-10-23 11:51:00,5,427.0
2857,C608,Customer 608,2024-09-17 12:34:00,4,344.0
2858,C608,Customer 608,2024-04-19 08:30:00,3,237.0
2859,C608,Customer 608,2024-03-21 12:21:00,3,255.0
2860,C608,Customer 608,2024-06-13 11:36:00,5,433.0
2861,C609,Customer 609,2024-03-27 16:35:00,4,350.0
2862,C609,Customer 609,2024-05-05 10:14:00,5,326.0
2863,C609,Customer 609,2024-04-27 13:12:00,3,255.0
2864,C609,Customer 609,2024-04-06 11:32:00,3,243.0
2865,C609,Customer 609,2024-10-05 19:07:00,2,172.0
2866,C609,Customer 609,2024-04-19 13:14:00,4,320.0
2867,C609,Customer 609,2024-08-11 08:21:00,2,172.0
2868,C609,Customer 609,2024-09-25 11:36:00,4,320.0
2869,C609,Customer 609,2024-03-08 13:41:00,3,255.0
2870,C609,Customer 609,2024-04-27 14:02:00,5,344.0
2871,C610,Customer 610,2024-07-27 09:35:00,5,421.0
2872,C610,Customer 610,2024-01-01 18:09:00,5,442.0
2873,C610,Customer 610,2024-08-04 18:50:00,4,356.0
2874,C610,Customer 610,2024-11-10 12:58:00,3,255.0
2875,C610,Customer 610,2024-04-03 17:45:00,3,264.0
2876,C611,Customer 611,2024-03-11 12:29:00,3,178.0
2877,C611,Customer 611,2024-06-13 11:49:00,5,332.0
2878,C611,Customer 611,2024-01-23 13:40:00,1,83.0
2879,C611,Customer 611,2024-03-05 14:01:00,5,350.0
2880,C611,Customer 611,2024-03-13 11:16:00,4,267.0
2881,C612,Customer 612,2024-01-06 11:41:00,3,178.0
2882,C612,Customer 612,2024-07-08 11:14:00,1,77.0
2883,C612,Customer 612,2024-09-03 08:08:00,2,89.0
2884,C612,Customer 612,2024-11-10 13:31:00,1,89.0
2885,C612,Customer 612,2024-01-09 14:07:00,1,92.0
2886,C613,Customer 613,2024-07-24 12:28:00,3,237.0
2887,C613,Customer 613,2024-09-13 11:42:00,3,243.0
2888,C613,Customer 613,2024-06-19 08:46:00,1,83.0
2889,C613,Customer 613,2024-12-18 11:49:00,3,261.0
2890,C613,Customer 613,2024-07-21 08:10:00,5,409.0
2891,C613,Customer 613,2024-01-15 11:40:00,2,172.0
2892,C613,Customer 613,2024-12-14 13:22:00,5,415.0
2893,C613,Customer 613,2024-06-17 14:08:00,1,80.0
2894,C613,Customer 613,2024-10-11 13:42:00,1,89.0
2895,C614,Customer 614,2024-12-02 14:14:00,1,86.0
2896,C614,Customer 614,2024-06-17 12:28:00,3,255.0
2897,C615,Customer 615,2024-02-11 13:12:00,5,344.0
2898,C615,Customer 615,2024-09-20 10:19:00,5,338.0
2899,C615,Customer 615,2024-10-05 13:39:00,4,267.0
2900,C615,Customer 615,2024-09-25 12:32:00,2,172.0
2901,C615,Customer 615,2024-09-09 13:06:00,5,350.0
2902,C615,Customer 615,2024-03-15 11:29:00,3,172.0
2903,C615,Customer 615,2024-10-18 18:06:00,2,172.0
2904,C615,Customer 615,2024-07-23 13:50:00,1,89.0
2905,C616,Customer 616,2024-06-30 14:34:00,5,350.0
2906,C616,Customer 616,2024-04-06 19:43:00,2,92.0
2907,C616,Customer 616,2024-02-26 08:51:00,2,83.0
2908,C616,Customer 616,2024-04-28 16:23:00,2,86.0
2909,C616,Customer 616,2024-04-30 11:13:00,2,89.0
2910,C616,Customer 616,2024-02-27 13:47:00,1,0.0
2911,C616,Customer 616,2024-03-01 14:23:00,5,338.0
2912,C617,Customer 617,2024-10-07 12:10:00,3,261.0
2913,C617,Customer 617,2024-11-08 14:36:00,3,264.0
2914,C618,Customer 618,2024-05-04 13:23:00,1,0.0
2915,C618,Customer 618,2024-02-09 11:07:00,5,356.0
2916,C618,Customer 618,2024-05-24 11:14:00,3,172.0
2917,C618,Customer 618,2024-12-01 13:47:00,2,89.0
2918,C618,Customer 618,2024-05-16 14:32:00,4,258.0
2919,C618,Customer 618,2024-05-25 16:30:00,4,264.0
2920,C618,Customer 618,2024-12-05 10:40:00,2,89.0
2921,C618,Customer 618,2024-05-26 12:27:00,3,172.0
2922,C618,Customer 618,2024-04-07 14:03:00,5,356.0
2923,C619,Customer 619,2024-11-10 11:24:00,5,445.0
2924,C619,Customer 619,2024-07-11 12:37:00,2,166.0
2925,C619,Customer 619,2024-04-29 19:41:00,1,80.0
2926,C619,Customer 619,2024-02-10 14:58:00,2,178.0
2927,C619,Customer 619,2024-01-05 15:44:00,3,252.0
2928,C619,Customer 619,2024-01-13 12:28:00,5,409.0
2929,C619,Customer 619,2024-10-31 11:52:00,3,249.0
2930,C619,Customer 619,2024-09-23 12:40:00,1,89.0
2931,C620,Customer 620,2024-04-29 08:19:00,1,83.0
2932,C620,Customer 620,2024-07-17 12:30:00,4,320.0
2933,C620,Customer 620,2024-11-25 13:31:00,3,249.0
2934,C620,Customer 620,2024-12-12 13:28:00,5,421.0
2935,C620,Customer 620,2024-02-10 13:07:00,5,403.0
2936,C620,Customer 620,2024-09-11 16:07:00,3,252.0
2937,C620,Customer 620,2024-07-01 11:53:00,3,249.0
2938,C621,Customer 621,2024-09-14 18:40:00,5,332.0
2939,C621,Customer 621,2024-08-08 12:46:00,3,178.0
2940,C622,Customer 622,2024-07-30 12:48:00,5,332.0
2941,C622,Customer 622,2024-03-02 14:18:00,4,350.0
2942,C622,Customer 622,2024-01-25 11:30:00,5,332.0
2943,C622,Customer 622,2024-02-26 13:34:00,1,89.0
2944,C623,Customer 623,2024-04-02 09:56:00,5,338.0
2945,C623,Customer 623,2024-09-01 18:24:00,4,270.0
2946,C624,Customer 624,2024-08-23 12:35:00,2,166.0
2947,C624,Customer 624,2024-06-26 14:02:00,5,350.0
2948,C625,Customer 625,2024-03-01 14:04:00,5,362.0
2949,C625,Customer 625,2024-11-27 13:29:00,3,172.0
2950,C625,Customer 625,2024-10-30 12:08:00,2,77.0
2951,C625,Customer 625,2024-09-16 09:53:00,5,344.0
2952,C625,Customer 625,2024-11-22 13:12:00,3,172.0
2953,C625,Customer 625,2024-09-14 14:59:00,3,178.0
2954,C625,Customer 625,2024-03-26 13:47:00,3,178.0
2955,C625,Customer 625,2024-04-23 18:24:00,4,264.0
2956,C626,Customer 626,2024-06-17 19:09:00,1,92.0
2957,C626,Customer 626,2024-10-22 11:34:00,1,77.0
2958,C627,Customer 627,2024-03-21 10:02:00,1,77.0
2959,C627,Customer 627,2024-04-30 13:21:00,5,421.0
2960,C627,Customer 627,2024-01-24 14:29:00,5,442.0
2961,C627,Customer 627,2024-01-14 08:05:00,3,237.0
2962,C628,Customer 628,2024-11-15 16:50:00,3,270.0
2963,C628,Customer 628,2024-08-31 14:46:00,3,270.0
2964,C629,Customer 629,2024-04-08 12:37:00,4,326.0
2965,C629,Customer 629,2024-06-28 11:07:00,5,350.0
2966,C629,Customer 629,2024-07-10 12:56:00,2,166.0
2967,C629,Customer 629,2024-07-15 10:33:00,2,172.0
2968,C629,Customer 629,2024-12-04 12:52:00,2,178.0
2969,C630,Customer 630,2024-02-29 16:57:00,1,92.0
2970,C630,Customer 630,2024-10-29 12:04:00,3,267.0
2971,C631,Customer 631,2024-02-13 14:12:00,3,258.0
2972,C631,Customer 631,2024-06-15 11:37:00,1,89.0
2973,C631,Customer 631,2024-01-11 16:57:00,1,80.0
2974,C631,Customer 631,2024-10-04 12:34:00,5,427.0
2975,C631,Customer 631,2024-02-11 11:52:00,3,255.0
2976,C632,Customer 632,2024-12-08 11:05:00,4,261.0
2977,C632,Customer 632,2024-04-21 08:56:00,2,166.0
2978,C633,Customer 633,2024-03-27 08:15:00,3,255.0
2979,C633,Customer 633,2024-07-26 13:47:00,2,166.0
2980,C633,Customer 633,2024-10-23 13:05:00,2,166.0
2981,C633,Customer 633,2024-04-29 17:40:00,2,178.0
2982,C633,Customer 633,2024-03-15 19:44:00,2,172.0
2983,C633,Customer 633,2024-03-15 14:48:00,1,80.0
2984,C633,Customer 633,2024-12-08 14:47:00,3,270.0
2985,C633,Customer 633,2024-02-17 12:24:00,4,344.0
2986,C633,Customer 633,2024-09-03 12:27:00,5,427.0
2987,C634,Customer 634,2024-04-21 17:49:00,3,258.0
2988,C634,Customer 634,2024-09-25 12:05:00,2,178.0
2989,C634,Customer 634,2024-11-19 16:44:00,4,338.0
2990,C634,Customer 634,2024-10-21 17:26:00,1,92.0
2991,C634,Customer 634,2024-05-02 11:56:00,1,89.0
2992,C634,Customer 634,2024-09-06 13:17:00,4,338.0
2993,C634,Customer 634,2024-05-08 15:50:00,5,436.0
2994,C634,Customer 634,2024-06-02 13:52:00,4,344.0
2995,C635,Customer 635,2024-07-29 12:38:00,1,77.0
2996,C635,Customer 635,2024-11-11 18:21:00,2,172.0
2997,C636,Customer 636,2024-04-17 15:53:00,1,86.0
2998,C636,Customer 636,2024-10-05 19:35:00,2,178.0
2999,C637,Customer 637,2024-07-22 08:19:00,5,350.0
3000,C637,Customer 637,2024-01-01 14:45:00,2,184.0
3001,C637,Customer 637,2024-09-11 11:23:00,4,338.0
3002,C637,Customer 637,2024-01-10 14:08:00,3,258.0
3003,C637,Customer 637,2024-01-17 18:21:00,1,80.0
3004,C638,Customer 638,2024-03-01 11:30:00,3,267.0
3005,C639,Customer 639,2024-07-24 11:20:00,4,332.0
3006,C640,Customer 640,2024-01-25 12:16:00,2,172.0
3007,C640,Customer 640,2024-06-26 14:47:00,5,362.0
3008,C640,Customer 640,2024-03-18 12:10:00,3,249.0
3009,C640,Customer 640,2024-03-26 14:09:00,3,264.0
3010,C640,Customer 640,2024-11-29 17:44:00,4,270.0
3011,C640,Customer 640,2024-04-09 11:40:00,1,89.0
3012,C640,Customer 640,2024-02-22 09:25:00,1,89.0
3013,C640,Customer 640,2024-10-12 16:40:00,1,86.0
3014,C640,Customer 640,2024-06-27 12:13:00,1,83.0
3015,C640,Customer 640,2024-07-29 17:16:00,5,350.0
3016,C641,Customer 641,2024-08-20 12:50:00,3,249.0
3017,C641,Customer 641,2024-12-09 14:13:00,1,80.0
3018,C642,Customer 642,2024-12-10 13:03:00,4,261.0
3019,C642,Customer 642,2024-07-06 13:31:00,2,178.0
3020,C643,Customer 643,2024-02-14 12:26:00,1,89.0
3021,C643,Customer 643,2024-07-22 09:09:00,3,255.0
3022,C643,Customer 643,2024-02-21 14:07:00,4,356.0
3023,C643,Customer 643,2024-05-14 12:16:00,3,243.0
3024,C643,Customer 643,2024-06-29 11:48:00,5,409.0
3025,C643,Customer 643,2024-06-25 12:43:00,4,344.0
3026,C644,Customer 644,2024-11-14 13:36:00,3,255.0
3027,C644,Customer 644,2024-01-24 19:17:00,2,172.0
3028,C644,Customer 644,2024-04-13 13:26:00,4,344.0
3029,C644,Customer 644,2024-08-16 11:07:00,1,89.0
3030,C644,Customer 644,2024-04-03 12:53:00,3,243.0
3031,C644,Customer 644,2024-06-26 11:06:00,3,249.0
3032,C644,Customer 644,2024-04-09 11:52:00,1,83.0
3033,C644,Customer 644,2024-02-13 19:04:00,3,258.0
3034,C644,Customer 644,2024-09-24 15:37:00,5,362.0
3035,C645,Customer 645,2024-07-15 18:28:00,3,258.0
3036,C645,Customer 645,2024-01-24 12:12:00,5,427.0
3037,C645,Customer 645,2024-09-18 13:48:00,5,433.0
3038,C645,Customer 645,2024-06-12 08:58:00,3,261.0
3039,C645,Customer 645,2024-09-10 14:46:00,5,436.0
3040,C646,Customer 646,2024-10-29 17:41:00,1,92.0
3041,C646,Customer 646,2024-11-21 13:20:00,5,427.0
3042,C646,Customer 646,2024-06-12 10:35:00,1,77.0
3043,C646,Customer 646,2024-08-23 18:43:00,2,184.0
3044,C646,Customer 646,2024-12-05 14:57:00,4,344.0
3045,C646,Customer 646,2024-06-20 12:42:00,2,154.0
3046,C646,Customer 646,2024-09-06 11:21:00,4,332.0
3047,C646,Customer 646,2024-11-04 14:28:00,3,258.0
3048,C647,Customer 647,2024-03-04 16:48:00,4,270.0
3049,C647,Customer 647,2024-12-16 13:54:00,4,261.0
3050,C648,Customer 648,2024-10-24 19:42:00,4,264.0
3051,C648,Customer 648,2024-12-16 09:13:00,4,255.0
3052,C649,Customer 649,2024-11-13 11:13:00,2,172.0
3053,C649,Customer 649,2024-10-03 13:38:00,2,172.0
3054,C650,Customer 650,2024-02-10 17:23:00,3,264.0
3055,C650,Customer 650,2024-05-07 13:37:00,5,433.0
3056,C650,Customer 650,2024-02-09 12:20:00,2,172.0
3057,C651,Customer 651,2024-05-19 11:41:00,5,344.0
3058,C651,Customer 651,2024-02-26 13:55:00,1,0.0
3059,C651,Customer 651,2024-02-03 13:54:00,4,261.0
3060,C651,Customer 651,2024-03-08 19:05:00,2,86.0
3061,C651,Customer 651,2024-01-21 14:54:00,2,92.0
3062,C651,Customer 651,2024-06-21 12:08:00,3,172.0
3063,C651,Customer 651,2024-07-27 12:25:00,4,267.0
3064,C651,Customer 651,2024-01-28 19:19:00,4,252.0
3065,C651,Customer 651,2024-09-14 13:40:00,2,89.0
3066,C651,Customer 651,2024-05-03 11:12:00,2,89.0
3067,C652,Customer 652,2024-03-20 09:21:00,5,344.0
3068,C653,Customer 653,2024-02-04 13:43:00,3,249.0
3069,C653,Customer 653,2024-03-29 13:35:00,2,172.0
3070,C653,Customer 653,2024-03-23 12:20:00,1,89.0
3071,C653,Customer 653,2024-05-19 14:02:00,5,442.0
3072,C653,Customer 653,2024-05-09 08:56:00,2,166.0
3073,C653,Customer 653,2024-09-12 08:20:00,1,83.0
3074,C653,Customer 653,2024-06-20 11:44:00,4,338.0
3075,C653,Customer 653,2024-08-04 11:16:00,3,261.0
3076,C653,Customer 653,2024-02-25 18:02:00,4,350.0
3077,C653,Customer 653,2024-10-04 14:48:00,5,424.0
3078,C654,Customer 654,2024-04-16 11:10:00,5,344.0
3079,C654,Customer 654,2024-07-08 14:06:00,1,86.0
3080,C655,Customer 655,2024-05-07 17:58:00,4,240.0
3081,C655,Customer 655,2024-03-12 11:52:00,3,166.0
3082,C656,Customer 656,2024-08-05 13:48:00,3,255.0
3083,C656,Customer 656,2024-05-17 12:00:00,5,409.0
3084,C656,Customer 656,2024-04-27 14:24:00,5,448.0
3085,C656,Customer 656,2024-01-19 12:58:00,2,172.0
3086,C656,Customer 656,2024-02-06 11:47:00,5,421.0
3087,C656,Customer 656,2024-11-20 12:05:00,4,356.0
3088,C656,Customer 656,2024-01-29 09:08:00,5,427.0
3089,C656,Customer 656,2024-07-31 14:32:00,2,184.0
3090,C657,Customer 657,2024-09-20 11:24:00,4,255.0
3091,C657,Customer 657,2024-03-24 08:36:00,2,166.0
3092,C658,Customer 658,2024-08-21 11:49:00,4,320.0
3093,C659,Customer 659,2024-09-01 14:07:00,4,276.0
3094,C659,Customer 659,2024-06-01 18:23:00,4,264.0
3095,C660,Customer 660,2024-01-14 12:57:00,3,255.0
3096,C660,Customer 660,2024-05-16 12:45:00,4,320.0
3097,C660,Customer 660,2024-02-16 10:50:00,5,421.0
3098,C660,Customer 660,2024-11-29 11:51:00,4,326.0
3099,C660,Customer 660,2024-03-08 09:50:00,1,83.0
3100,C660,Customer 660,2024-02-19 12:24:00,5,427.0
3101,C660,Customer 660,2024-01-19 12:34:00,2,178.0
3102,C660,Customer 660,2024-06-18 11:38:00,4,344.0
3103,C660,Customer 660,2024-04-15 17:43:00,4,356.0
3104,C661,Customer 661,2024-11-05 19:29:00,1,92.0
3105,C661,Customer 661,2024-10-10 13:43:00,2,172.0
3106,C661,Customer 661,2024-06-23 13:48:00,3,261.0
3107,C662,Customer 662,2024-01-07 13:01:00,1,89.0
3108,C662,Customer 662,2024-03-24 19:20:00,3,258.0
3109,C663,Customer 663,2024-06-27 15:09:00,2,172.0
3110,C663,Customer 663,2024-06-17 12:39:00,2,172.0
3111,C663,Customer 663,2024-04-18 11:27:00,3,249.0
3112,C663,Customer 663,2024-03-30 11:24:00,2,172.0
3113,C663,Customer 663,2024-01-15 13:19:00,5,338.0
3114,C663,Customer 663,2024-04-30 13:47:00,1,89.0
3115,C664,Customer 664,2024-04-26 13:12:00,3,249.0
3116,C664,Customer 664,2024-02-26 12:43:00,3,261.0
3117,C665,Customer 665,2024-08-14 11:48:00,3,255.0
3118,C665,Customer 665,2024-12-17 14:38:00,2,178.0
3119,C666,Customer 666,2024-08-10 17:21:00,3,184.0
3120,C666,Customer 666,2024-08-16 12:30:00,2,89.0
3121,C666,Customer 666,2024-02-16 14:28:00,3,178.0
3122,C666,Customer 666,2024-03-19 10:44:00,3,166.0
3123,C666,Customer 666,2024-04-23 11:08:00,5,338.0
3124,C666,Customer 666,2024-10-13 12:36:00,5,344.0
3125,C666,Customer 666,2024-08-20 14:38:00,1,92.0
3126,C666,Customer 666,2024-12-10 13:25:00,1,83.0
3127,C666,Customer 666,2024-08-21 17:03:00,5,338.0
3128,C667,Customer 667,2024-06-26 16:02:00,2,172.0
3129,C667,Customer 667,2024-07-04 17:23:00,4,344.0
3130,C667,Customer 667,2024-02-15 19:45:00,5,350.0
3131,C667,Customer 667,2024-04-17 13:13:00,5,356.0
3132,C667,Customer 667,2024-10-07 14:55:00,2,178.0
3133,C667,Customer 667,2024-05-04 13:37:00,2,166.0
3134,C667,Customer 667,2024-09-24 12:19:00,5,338.0
3135,C668,Customer 668,2024-02-16 12:34:00,1,83.0
3136,C668,Customer 668,2024-02-06 11:55:00,2,178.0
3137,C668,Customer 668,2024-09-30 14:30:00,1,86.0
3138,C668,Customer 668,2024-08-19 14:39:00,4,270.0
3139,C668,Customer 668,2024-06-20 19:52:00,3,184.0
3140,C668,Customer 668,2024-02-04 13:34:00,5,338.0
3141,C668,Customer 668,2024-04-20 08:36:00,5,332.0
3142,C668,Customer 668,2024-11-21 12:55:00,5,356.0
3143,C668,Customer 668,2024-08-10 14:26:00,1,80.0
3144,C669,Customer 669,2024-04-06 18:01:00,5,362.0
3145,C669,Customer 669,2024-02-12 10:43:00,2,172.0
3146,C669,Customer 669,2024-10-10 15:56:00,3,258.0
3147,C669,Customer 669,2024-01-13 12:41:00,1,89.0
3148,C669,Customer 669,2024-08-28 18:07:00,5,356.0
3149,C669,Customer 669,2024-11-21 11:48:00,3,255.0
3150,C669,Customer 669,2024-05-10 14:33:00,5,362.0
3151,C669,Customer 669,2024-12-02 09:00:00,3,243.0
3152,C669,Customer 669,2024-03-24 14:23:00,5,362.0
3153,C669,Customer 669,2024-06-30 14:53:00,3,270.0
3154,C670,Customer 670,2024-08-19 16:02:00,4,252.0
3155,C670,Customer 670,2024-09-28 10:52:00,2,166.0
3156,C671,Customer 671,2024-05-01 12:57:00,1,83.0
3157,C671,Customer 671,2024-02-15 13:56:00,2,160.0
3158,C671,Customer 671,2024-04-26 12:48:00,2,166.0
3159,C672,Customer 672,2024-10-22 14:04:00,1,80.0
3160,C672,Customer 672,2024-05-24 13:50:00,1,89.0
3161,C673,Customer 673,2024-05-19 19:39:00,2,160.0
3162,C674,Customer 674,2024-09-28 10:01:00,4,338.0
3163,C674,Customer 674,2024-04-04 11:10:00,1,83.0
3164,C675,Customer 675,2024-02-01 11:34:00,4,332.0
3165,C675,Customer 675,2024-11-06 12:32:00,3,255.0
3166,C675,Customer 675,2024-09-01 08:44:00,5,409.0
3167,C675,Customer 675,2024-12-04 08:50:00,5,427.0
3168,C675,Customer 675,2024-12-04 12:11:00,5,415.0
3169,C675,Customer 675,2024-11-11 17:53:00,1,92.0
3170,C675,Customer 675,2024-04-04 14:38:00,5,436.0
3171,C675,Customer 675,2024-03-02 10:05:00,2,166.0
3172,C675,Customer 675,2024-06-05 14:50:00,2,166.0
3173,C676,Customer 676,2024-05-28 14:29:00,4,270.0
3174,C676,Customer 676,2024-11-12 13:15:00,2,166.0
3175,C677,Customer 677,2024-03-04 14:01:00,4,350.0
3176,C677,Customer 677,2024-04-03 16:44:00,2,160.0
3177,C677,Customer 677,2024-09-12 14:50:00,5,442.0
3178,C677,Customer 677,2024-05-15 18:23:00,4,350.0
3179,C677,Customer 677,2024-01-14 17:11:00,2,178.0
3180,C677,Customer 677,2024-05-15 15:04:00,3,252.0
3181,C678,Customer 678,2024-11-30 12:28:00,4,261.0
3182,C678,Customer 678,2024-10-05 13:46:00,3,178.0
3183,C679,Customer 679,2024-11-17 13:44:00,5,433.0
3184,C679,Customer 679,2024-06-22 16:34:00,1,92.0
3185,C679,Customer 679,2024-10-12 15:13:00,5,436.0
3186,C680,Customer 680,2024-08-17 13:12:00,5,421.0
3187,C680,Customer 680,2024-05-12 12:30:00,3,255.0
3188,C680,Customer 680,2024-12-11 11:18:00,1,83.0
3189,C680,Customer 680,2024-11-05 12:00:00,2,166.0
